date,board,nPages,nTopics_est,nSample
2015-05-15,"('Community', 'Drug Safety')",2,75,1.0
2015-05-15,"('General Category', 'New Features')",5,225,1.0
2015-05-15,"('General Category', 'Bugs')",7,325,4.0
2015-05-15,"('General Category', 'Product Categories')",9,425,3.0
2015-05-15,"('Offtopic', 'Generic randomness')",8,375,5.0
2015-05-15,"('Official section', 'News')",1,25,1.0
2015-05-15,"('Official section', 'Info')",1,25,1.0
2015-05-15,"('General Category', 'Vendor Discussion')",92,4575,23.0
2015-05-17,"('General Category', 'General Discussion')",227,11325,18.0
2015-05-17,"('General Category', 'Access vendor-only forum')",1,25,1.0
2015-05-17,"('General Category', 'Security Discussion')",18,875,9.0
2015-05-17,"('General Category', 'Product Offers')",72,3575,26.0
2015-05-17,"('Local forums', 'German')",14,675,103.0
2015-05-17,"('Community', 'Philosophy, Economics and Justice')",3,125,1.0
2015-05-17,"('General Category', 'Newbie Section ')",164,8175,131.0
2015-05-17,"('General Category', 'Referral Links')",121,6025,4.0
2015-05-17,"('Community', 'Drug Safety')",2,75,1.0
2015-05-17,"('General Category', 'New Features')",5,225,1.0
2015-05-17,"('General Category', 'Bugs')",7,325,2.0
2015-05-17,"('General Category', 'Product Categories')",9,425,5.0
2015-05-17,"('Offtopic', 'Generic randomness')",8,375,50.0
2015-05-17,"('Official section', 'News')",1,25,1.0
2015-05-17,"('Official section', 'Info')",1,25,1.0
2015-05-17,"('General Category', 'Vendor Discussion')",92,4575,34.0
2015-05-27,"('General Category', 'General Discussion')",228,11375,399.0
2015-05-27,"('General Category', 'Access vendor-only forum')",1,25,1.0
2015-05-27,"('General Category', 'Security Discussion')",18,875,10.0
2015-05-27,"('General Category', 'Product Offers')",73,3625,415.0
2015-05-27,"('Local forums', 'German')",14,675,10.0
2015-05-27,"('Community', 'Philosophy, Economics and Justice')",3,125,2.0
2015-05-27,"('General Category', 'Newbie Section ')",169,8425,446.0
2015-05-27,"('General Category', 'Referral Links')",122,6075,69.0
2015-05-27,"('Community', 'Drug Safety')",2,75,2.0
2015-05-27,"('General Category', 'New Features')",5,225,5.0
2015-05-27,"('General Category', 'Bugs')",7,325,6.0
2015-05-27,"('General Category', 'Product Categories')",9,425,56.0
2015-05-27,"('Offtopic', 'Generic randomness')",8,375,3.0
2015-05-27,"('Official section', 'News')",1,25,1.0
2015-05-27,"('Official section', 'Info')",1,25,1.0
2015-05-27,"('General Category', 'Vendor Discussion')",93,4625,775.0
2015-05-28,"('General Category', 'General Discussion')",228,11375,21.0
2015-05-28,"('General Category', 'Access vendor-only forum')",1,25,1.0
2015-05-28,"('General Category', 'Security Discussion')",18,875,2.0
2015-05-28,"('General Category', 'Product Offers')",73,3625,5.0
2015-05-28,"('Local forums', 'German')",14,675,5.0
2015-05-28,"('Community', 'Philosophy, Economics and Justice')",3,125,1.0
2015-05-28,"('General Category', 'Newbie Section ')",166,8275,8.0
2015-05-28,"('General Category', 'Referral Links')",122,6075,3.0
2015-05-28,"('Community', 'Drug Safety')",2,75,1.0
2015-05-28,"('General Category', 'New Features')",5,225,1.0
2015-05-28,"('General Category', 'Bugs')",7,325,2.0
2015-05-28,"('General Category', 'Product Categories')",9,425,1.0
2015-05-28,"('Offtopic', 'Generic randomness')",8,375,1.0
2015-05-28,"('Official section', 'News')",1,25,1.0
2015-05-28,"('Official section', 'Info')",1,25,1.0
2015-05-28,"('General Category', 'Vendor Discussion')",93,4625,11.0
2015-05-29,"('General Category', 'General Discussion')",228,11375,400.0
2015-05-29,"('General Category', 'Access vendor-only forum')",1,25,1.0
2015-05-29,"('General Category', 'Security Discussion')",18,875,154.0
2015-05-29,"('General Category', 'Product Offers')",73,3625,7.0
2015-05-29,"('Local forums', 'German')",14,675,2.0
2015-05-29,"('Community', 'Philosophy, Economics and Justice')",3,125,1.0
2015-05-29,"('General Category', 'Newbie Section ')",165,8225,479.0
2015-05-29,"('General Category', 'Referral Links')",122,6075,242.0
2015-05-29,"('Community', 'Drug Safety')",2,75,2.0
2015-05-29,"('General Category', 'New Features')",5,225,4.0
2015-05-29,"('General Category', 'Bugs')",7,325,54.0
2015-05-29,"('General Category', 'Product Categories')",9,425,149.0
2015-05-29,"('Offtopic', 'Generic randomness')",8,375,102.0
2015-05-29,"('Official section', 'News')",1,25,1.0
2015-05-29,"('Official section', 'Info')",1,25,1.0
2015-05-29,"('General Category', 'Vendor Discussion')",93,4625,149.0
2015-05-31,"('General Category', 'General Discussion')",228,11375,21.0
2015-05-31,"('General Category', 'Access vendor-only forum')",1,25,1.0
2015-05-31,"('General Category', 'Security Discussion')",18,875,5.0
2015-05-31,"('General Category', 'Product Offers')",73,3625,27.0
2015-05-31,"('Local forums', 'German')",14,675,6.0
2015-05-31,"('Community', 'Philosophy, Economics and Justice')",3,125,1.0
2015-05-31,"('General Category', 'Newbie Section ')",166,8275,84.0
2015-05-31,"('General Category', 'Referral Links')",122,6075,10.0
2015-05-31,"('Community', 'Drug Safety')",2,75,2.0
2015-05-31,"('General Category', 'New Features')",5,225,1.0
2015-05-31,"('General Category', 'Bugs')",7,325,1.0
2015-05-31,"('General Category', 'Product Categories')",9,425,1.0
2015-05-31,"('Offtopic', 'Generic randomness')",8,375,3.0
2015-05-31,"('Official section', 'News')",1,25,1.0
2015-05-31,"('Official section', 'Info')",1,25,1.0
2015-05-31,"('General Category', 'Vendor Discussion')",93,4625,19.0
2015-06-01,"('General Category', 'General Discussion')",228,11375,13.0
2015-06-01,"('General Category', 'Access vendor-only forum')",1,25,1.0
2015-06-01,"('General Category', 'Security Discussion')",18,875,1.0
2015-06-01,"('General Category', 'Product Offers')",73,3625,26.0
2015-06-01,"('Local forums', 'German')",14,675,293.0
2015-06-01,"('Community', 'Philosophy, Economics and Justice')",3,125,1.0
2015-06-01,"('General Category', 'Newbie Section ')",166,8275,25.0
2015-06-01,"('General Category', 'Referral Links')",121,6025,7.0
2015-06-01,"('Community', 'Drug Safety')",2,75,1.0
2015-06-01,"('General Category', 'New Features')",5,225,1.0
2015-06-01,"('General Category', 'Bugs')",7,325,1.0
2015-06-01,"('General Category', 'Product Categories')",9,425,1.0
2015-06-01,"('Offtopic', 'Generic randomness')",8,375,1.0
2015-06-01,"('Official section', 'News')",1,25,1.0
2015-06-01,"('Official section', 'Info')",1,25,1.0
2015-06-01,"('General Category', 'Vendor Discussion')",94,4675,7.0
2015-06-02,"('General Category', 'General Discussion')",228,11375,28.0
2015-06-02,"('General Category', 'Access vendor-only forum')",1,25,1.0
2015-06-02,"('General Category', 'Security Discussion')",17,825,1.0
2015-06-02,"('General Category', 'Product Offers')",74,3675,4.0
2015-06-02,"('Local forums', 'German')",14,675,2.0
2015-06-02,"('Community', 'Philosophy, Economics and Justice')",3,125,1.0
2015-06-02,"('General Category', 'Newbie Section ')",166,8275,35.0
2015-06-02,"('General Category', 'Referral Links')",121,6025,1.0
2015-06-02,"('Community', 'Drug Safety')",2,75,1.0
2015-06-02,"('General Category', 'New Features')",5,225,1.0
2015-06-02,"('General Category', 'Bugs')",7,325,1.0
2015-06-02,"('General Category', 'Product Categories')",9,425,2.0
2015-06-02,"('Offtopic', 'Generic randomness')",8,375,3.0
2015-06-02,"('Official section', 'News')",1,25,1.0
2015-06-02,"('Official section', 'Info')",1,25,1.0
2015-06-02,"('General Category', 'Vendor Discussion')",94,4675,5.0
2015-06-04,"('General Category', 'General Discussion')",228,11375,359.0
2015-06-04,"('General Category', 'Access vendor-only forum')",1,25,1.0
2015-06-04,"('General Category', 'Security Discussion')",19,925,497.0
2015-06-04,"('Local forums', 'German')",14,675,50.0
2015-06-04,"('Community', 'Philosophy, Economics and Justice')",3,125,1.0
2015-06-04,"('General Category', 'Newbie Section ')",167,8325,203.0
2015-06-04,"('Community', 'Drug Safety')",2,75,1.0
2015-06-04,"('General Category', 'New Features')",5,225,1.0
2015-06-04,"('General Category', 'Bugs')",7,325,47.0
2015-06-04,"('General Category', 'Product Categories')",9,425,149.0
2015-06-04,"('Offtopic', 'Generic randomness')",8,375,49.0
2015-06-04,"('Official section', 'News')",1,25,1.0
2015-06-04,"('Official section', 'Info')",1,25,1.0
2015-06-07,"('General Category', 'General Discussion')",228,11375,837.0
2015-06-07,"('General Category', 'Access vendor-only forum')",1,25,1.0
2015-06-07,"('General Category', 'Security Discussion')",19,925,52.0
2015-06-07,"('General Category', 'Product Offers')",74,3675,237.0
2015-06-07,"('Local forums', 'German')",14,675,198.0
2015-06-07,"('Community', 'Philosophy, Economics and Justice')",3,125,1.0
2015-06-07,"('General Category', 'Newbie Section ')",169,8425,895.0
2015-06-07,"('General Category', 'Referral Links')",122,6075,1845.0
2015-06-07,"('Community', 'Drug Safety')",2,75,1.0
2015-06-07,"('General Category', 'New Features')",5,225,1.0
2015-06-07,"('General Category', 'Bugs')",7,325,4.0
2015-06-07,"('General Category', 'Product Categories')",9,425,2.0
2015-06-07,"('Offtopic', 'Generic randomness')",8,375,53.0
2015-06-07,"('Official section', 'News')",1,25,1.0
2015-06-07,"('Official section', 'Info')",1,25,1.0
2015-06-07,"('General Category', 'Vendor Discussion')",94,4675,1811.0
2015-06-11,"('General Category', 'General Discussion')",228,11375,75.0
2015-06-11,"('General Category', 'Access vendor-only forum')",1,25,1.0
2015-06-11,"('General Category', 'Security Discussion')",19,925,7.0
2015-06-11,"('General Category', 'Product Offers')",74,3675,29.0
2015-06-11,"('Local forums', 'German')",14,675,1.0
2015-06-11,"('Community', 'Philosophy, Economics and Justice')",3,125,1.0
2015-06-11,"('General Category', 'Newbie Section ')",170,8475,42.0
2015-06-11,"('General Category', 'Referral Links')",122,6075,36.0
2015-06-11,"('Community', 'Drug Safety')",2,75,1.0
2015-06-11,"('General Category', 'New Features')",5,225,1.0
2015-06-11,"('General Category', 'Bugs')",7,325,1.0
2015-06-11,"('General Category', 'Product Categories')",9,425,3.0
2015-06-11,"('Offtopic', 'Generic randomness')",8,375,3.0
2015-06-11,"('Official section', 'News')",1,25,1.0
2015-06-11,"('Official section', 'Info')",1,25,1.0
2015-06-11,"('General Category', 'Vendor Discussion')",94,4675,17.0
2015-06-12,"('General Category', 'General Discussion')",231,11525,99.0
2015-06-12,"('General Category', 'Access vendor-only forum')",1,25,1.0
2015-06-12,"('General Category', 'Security Discussion')",19,925,205.0
2015-06-12,"('General Category', 'Product Offers')",74,3675,102.0
2015-06-12,"('Local forums', 'German')",14,675,248.0
2015-06-12,"('Community', 'Philosophy, Economics and Justice')",3,125,1.0
2015-06-12,"('General Category', 'Newbie Section ')",173,8625,70.0
2015-06-12,"('General Category', 'Referral Links')",122,6075,3.0
2015-06-12,"('Community', 'Drug Safety')",2,75,1.0
2015-06-12,"('General Category', 'New Features')",5,225,1.0
2015-06-12,"('General Category', 'Bugs')",7,325,2.0
2015-06-12,"('General Category', 'Product Categories')",9,425,2.0
2015-06-12,"('Offtopic', 'Generic randomness')",8,375,1.0
2015-06-12,"('Official section', 'News')",1,25,1.0
2015-06-12,"('Official section', 'Info')",1,25,1.0
2015-06-12,"('General Category', 'Vendor Discussion')",95,4725,396.0
2015-06-15,"('General Category', 'General Discussion')",231,11525,383.0
2015-06-15,"('General Category', 'Access vendor-only forum')",1,25,1.0
2015-06-15,"('General Category', 'Security Discussion')",19,925,247.0
2015-06-15,"('General Category', 'Product Offers')",75,3725,646.0
2015-06-15,"('Local forums', 'German')",14,675,1.0
2015-06-15,"('Community', 'Philosophy, Economics and Justice')",3,125,1.0
2015-06-15,"('General Category', 'Newbie Section ')",175,8725,618.0
2015-06-15,"('General Category', 'Referral Links')",122,6075,596.0
2015-06-15,"('Community', 'Drug Safety')",2,75,1.0
2015-06-15,"('General Category', 'New Features')",5,225,1.0
2015-06-15,"('General Category', 'Bugs')",7,325,51.0
2015-06-15,"('General Category', 'Product Categories')",9,425,149.0
2015-06-15,"('Offtopic', 'Generic randomness')",8,375,52.0
2015-06-15,"('Official section', 'News')",1,25,1.0
2015-06-15,"('Official section', 'Info')",1,25,1.0
2015-06-15,"('General Category', 'Vendor Discussion')",95,4725,351.0
2015-06-20,"('General Category', 'General Discussion')",230,11475,1230.0
2015-06-20,"('General Category', 'Access vendor-only forum')",1,25,1.0
2015-06-20,"('General Category', 'Security Discussion')",19,925,1.0
2015-06-20,"('General Category', 'Product Offers')",75,3725,37.0
2015-06-20,"('Local forums', 'German')",14,675,1.0
2015-06-20,"('Community', 'Philosophy, Economics and Justice')",3,125,1.0
2015-06-20,"('General Category', 'Newbie Section ')",175,8725,663.0
2015-06-20,"('General Category', 'Referral Links')",122,6075,30.0
2015-06-20,"('Community', 'Drug Safety')",2,75,1.0
2015-06-20,"('General Category', 'New Features')",5,225,1.0
2015-06-20,"('General Category', 'Bugs')",7,325,2.0
2015-06-20,"('General Category', 'Product Categories')",9,425,41.0
2015-06-20,"('Offtopic', 'Generic randomness')",8,375,52.0
2015-06-20,"('Official section', 'News')",1,25,1.0
2015-06-20,"('Official section', 'Info')",1,25,1.0
2015-06-20,"('General Category', 'Vendor Discussion')",95,4725,1116.0
2015-06-22,"('General Category', 'General Discussion')",231,11525,20.0
2015-06-22,"('General Category', 'Access vendor-only forum')",1,25,1.0
2015-06-22,"('General Category', 'Security Discussion')",19,925,6.0
2015-06-22,"('General Category', 'Product Offers')",75,3725,37.0
2015-06-22,"('Local forums', 'German')",14,675,2.0
2015-06-22,"('Community', 'Philosophy, Economics and Justice')",3,125,1.0
2015-06-22,"('General Category', 'Newbie Section ')",175,8725,55.0
2015-06-22,"('General Category', 'Referral Links')",122,6075,459.0
2015-06-22,"('Community', 'Drug Safety')",2,75,1.0
2015-06-22,"('General Category', 'New Features')",5,225,1.0
2015-06-22,"('General Category', 'Bugs')",7,325,3.0
2015-06-22,"('General Category', 'Product Categories')",9,425,2.0
2015-06-22,"('Offtopic', 'Generic randomness')",8,375,1.0
2015-06-22,"('Official section', 'News')",1,25,1.0
2015-06-22,"('Official section', 'Info')",1,25,1.0
2015-06-22,"('General Category', 'Vendor Discussion')",95,4725,35.0
2015-06-26,"('General Category', 'General Discussion')",231,11525,1174.0
2015-06-26,"('General Category', 'Access vendor-only forum')",1,25,1.0
2015-06-26,"('General Category', 'Security Discussion')",19,925,250.0
2015-06-26,"('General Category', 'Product Offers')",76,3775,267.0
2015-06-26,"('Local forums', 'German')",14,675,3.0
2015-06-26,"('Community', 'Philosophy, Economics and Justice')",2,75,1.0
2015-06-26,"('General Category', 'Newbie Section ')",178,8875,760.0
2015-06-26,"('General Category', 'Referral Links')",125,6225,18.0
2015-06-26,"('Community', 'Drug Safety')",2,75,1.0
2015-06-26,"('General Category', 'New Features')",5,225,1.0
2015-06-26,"('General Category', 'Bugs')",7,325,4.0
2015-06-26,"('General Category', 'Product Categories')",9,425,5.0
2015-06-26,"('Offtopic', 'Generic randomness')",8,375,1.0
2015-06-26,"('Official section', 'News')",1,25,1.0
2015-06-26,"('Official section', 'Info')",1,25,1.0
2015-06-26,"('General Category', 'Vendor Discussion')",95,4725,613.0
2015-06-28,"('General Category', 'General Discussion')",231,11525,26.0
2015-06-28,"('General Category', 'Access vendor-only forum')",1,25,1.0
2015-06-28,"('General Category', 'Security Discussion')",19,925,2.0
2015-06-28,"('General Category', 'Product Offers')",76,3775,156.0
2015-06-28,"('Local forums', 'German')",14,675,1.0
2015-06-28,"('Community', 'Philosophy, Economics and Justice')",3,125,47.0
2015-06-28,"('General Category', 'Newbie Section ')",176,8775,109.0
2015-06-28,"('General Category', 'Referral Links')",626,31275,1687.0
2015-06-28,"('Community', 'Drug Safety')",2,75,1.0
2015-06-28,"('General Category', 'New Features')",5,225,2.0
2015-06-28,"('General Category', 'Bugs')",7,325,51.0
2015-06-28,"('General Category', 'Product Categories')",9,425,3.0
2015-06-28,"('Offtopic', 'Generic randomness')",8,375,1.0
2015-06-28,"('Official section', 'News')",1,25,1.0
2015-06-28,"('General Category', 'Vendor Discussion')",96,4775,58.0
2015-06-30,"('General Category', 'General Discussion')",231,11525,46.0
2015-06-30,"('General Category', 'Access vendor-only forum')",1,25,1.0
2015-06-30,"('General Category', 'Security Discussion')",19,925,5.0
2015-06-30,"('General Category', 'Product Offers')",76,3775,23.0
2015-06-30,"('Local forums', 'German')",14,675,249.0
2015-06-30,"('Community', 'Philosophy, Economics and Justice')",3,125,1.0
2015-06-30,"('General Category', 'Newbie Section ')",176,8775,72.0
2015-06-30,"('General Category', 'Referral Links')",997,49825,118.0
2015-06-30,"('Community', 'Drug Safety')",2,75,1.0
2015-06-30,"('General Category', 'New Features')",5,225,1.0
2015-06-30,"('General Category', 'Bugs')",7,325,1.0
2015-06-30,"('General Category', 'Product Categories')",9,425,1.0
2015-06-30,"('Offtopic', 'Generic randomness')",8,375,101.0
2015-06-30,"('Official section', 'News')",1,25,1.0
2015-06-30,"('Official section', 'Info')",1,25,5.0
2015-06-30,"('General Category', 'Vendor Discussion')",96,4775,15.0
2015-07-01,"('General Category', 'General Discussion')",231,11525,56.0
2015-07-01,"('General Category', 'Access vendor-only forum')",1,25,1.0
2015-07-01,"('General Category', 'Security Discussion')",19,925,1.0
2015-07-01,"('General Category', 'Product Offers')",76,3775,11.0
2015-07-01,"('Local forums', 'German')",14,675,1.0
2015-07-01,"('Community', 'Philosophy, Economics and Justice')",3,125,1.0
2015-07-01,"('General Category', 'Newbie Section ')",179,8925,2.0
2015-07-01,"('General Category', 'Referral Links')",1125,56225,8.0
2015-07-01,"('Community', 'Drug Safety')",3,125,1.0
2015-07-01,"('General Category', 'New Features')",6,275,1.0
2015-07-01,"('General Category', 'Bugs')",7,325,1.0
2015-07-01,"('General Category', 'Product Categories')",9,425,1.0
2015-07-01,"('Offtopic', 'Generic randomness')",8,375,1.0
2015-07-01,"('Official section', 'News')",1,25,1.0
2015-07-01,"('Official section', 'Info')",1,25,1.0
2015-07-01,"('General Category', 'Vendor Discussion')",95,4725,12.0
2015-07-06,"('General Category', 'General Discussion')",232,11575,657.0
2015-07-06,"('General Category', 'Security Discussion')",19,925,651.0
2015-07-06,"('General Category', 'Product Offers')",77,3825,1011.0
2015-07-06,"('Local forums', 'German')",14,675,351.0
2015-07-06,"('Offtopic', 'Generic randomness')",8,375,314.0
2015-07-06,"('Official section', 'News')",1,25,1.0
2015-07-06,"('Official section', 'Info')",1,25,1.0
2015-07-06,"('General Category', 'Vendor Discussion')",96,4775,810.0
